"","treatment","woreAnticonflictWristband","studentID","eligible","hasOlderSiblings","friend1","friend2","friend3","friend4","friend5","friend6","friend7","friend8","friend9","friend10","grade","black","female","school_id","student_block","hasCellphone","hasCollegePlan","hispanic"
"4753",0,0,"SCHID26_STID116",0,NA,"SCHID26_STID118","SCHID26_STID114","SCHID26_STID119","SCHID26_STID121","SCHID26_STID124","SCHID26_STID138","SCHID26_STID112","SCHID26_STID115",NA,NA,7,NA,0,26,0,NA,NA,NA
"4754",0,0,"SCHID26_STID117",0,0,"SCHID26_STID124","SCHID26_STID136","SCHID26_STID110","SCHID26_STID97","SCHID26_STID61",NA,NA,NA,NA,NA,7,0,0,26,0,1,0,0
"4755",0,1,"SCHID26_STID119",0,0,"SCHID26_STID131","SCHID26_STID116","SCHID26_STID135","SCHID26_STID134","SCHID26_STID132","SCHID26_STID127",NA,NA,NA,NA,7,0,0,26,0,1,0,0
"4756",0,0,"SCHID26_STID120",0,0,"SCHID26_STID134","SCHID26_STID49","SCHID26_STID88","SCHID26_STID127","SCHID26_STID125",NA,NA,NA,NA,NA,7,0,0,26,0,0,0,0
"4757",1,1,"SCHID26_STID121",1,1,"SCHID26_STID109","SCHID26_STID133","SCHID26_STID167","SCHID26_STID112","SCHID26_STID113",NA,NA,NA,NA,NA,7,1,0,26,4,0,1,0
"4758",0,0,"SCHID26_STID122",0,1,"SCHID26_STID112","SCHID26_STID116","SCHID26_STID114","SCHID26_STID118","SCHID26_STID109","SCHID26_STID121",NA,NA,NA,NA,7,0,0,26,0,1,1,0
"4759",0,0,"SCHID26_STID123",0,1,"SCHID26_STID115","SCHID26_STID116","SCHID26_STID138","SCHID26_STID118","SCHID26_STID135","SCHID26_STID111","SCHID26_STID112","SCHID26_STID114","SCHID26_STID125","SCHID26_STID129",7,0,0,26,0,1,1,0
"4760",0,0,"SCHID26_STID124",0,1,"SCHID26_STID201","SCHID26_STID198","SCHID26_STID136","SCHID26_STID117",NA,NA,NA,NA,NA,NA,7,0,0,26,0,1,1,0
"4761",0,NA,"SCHID26_STID125",0,NA,"SCHID26_STID120","SCHID26_STID111","SCHID26_STID131",NA,NA,NA,NA,NA,NA,NA,7,NA,0,26,0,NA,1,NA
"4762",0,0,"SCHID26_STID127",0,0,"SCHID26_STID67","SCHID26_STID120","SCHID26_STID134",NA,NA,NA,NA,NA,NA,NA,7,0,0,26,0,NA,1,0
"4763",0,NA,"SCHID26_STID128",0,1,"SCHID26_STID129","SCHID26_STID119","SCHID26_STID169","SCHID26_STID133","SCHID26_STID54","SCHID26_STID38","SCHID26_STID73","SCHID26_STID122","SCHID26_STID123","SCHID26_STID138",7,0,0,26,0,0,1,0
"4764",0,1,"SCHID26_STID129",1,1,"SCHID26_STID119","SCHID26_STID128","SCHID26_STID54","SCHID26_STID79","SCHID26_STID80","SCHID26_STID86","SCHID26_STID122","SCHID26_STID42",NA,NA,7,0,0,26,2,0,1,0
"4765",0,0,"SCHID26_STID130",0,1,"SCHID26_STID134","SCHID26_STID88","SCHID26_STID85","SCHID26_STID119","SCHID26_STID120","SCHID26_STID117","SCHID26_STID110","SCHID26_STID82","SCHID26_STID107",NA,7,0,0,26,0,1,1,0
"4766",0,1,"SCHID26_STID133",0,0,"SCHID26_STID121","SCHID26_STID169","SCHID26_STID170","SCHID26_STID175","SCHID26_STID109","SCHID26_STID167","SCHID26_STID112","SCHID26_STID114",NA,NA,7,0,0,26,0,0,1,0
"4767",0,0,"SCHID26_STID134",1,0,"SCHID26_STID130","SCHID26_STID120","SCHID26_STID125",NA,NA,NA,NA,NA,NA,NA,7,0,0,26,2,1,1,0
"4768",0,0,"SCHID26_STID135",0,1,"SCHID26_STID138","SCHID26_STID132","SCHID26_STID118","SCHID26_STID117","SCHID26_STID119",NA,NA,NA,NA,NA,7,0,0,26,0,1,1,0
"4769",0,NA,"SCHID26_STID136",1,NA,"SCHID26_STID--blank--","SCHID26_STID--blank--","SCHID26_STID--blank--",NA,NA,NA,NA,NA,NA,NA,7,NA,0,26,2,NA,NA,NA
"4770",0,NA,"SCHID26_STID137",0,NA,"SCHID26_STID127","SCHID26_STID110","SCHID26_STID129","SCHID26_STID117","SCHID26_STID133",NA,NA,NA,NA,NA,7,0,0,26,0,NA,0,0
"4771",0,NA,"SCHID26_STID138",0,1,"SCHID26_STID135","SCHID26_STID115","SCHID26_STID136","SCHID26_STID116",NA,NA,NA,NA,NA,NA,7,0,0,26,0,0,1,0
"4772",0,0,"SCHID26_STID139",0,0,"SCHID26_STID159","SCHID26_STID144","SCHID26_STID165","SCHID26_STID141","SCHID26_STID150","SCHID26_STID155","SCHID26_STID153",NA,NA,NA,8,0,1,26,0,NA,1,0
"4773",0,1,"SCHID26_STID141",0,1,"SCHID26_STID165","SCHID26_STID163","SCHID26_STID155","SCHID26_STID150","SCHID26_STID144","SCHID26_STID159","SCHID26_STID139",NA,NA,NA,8,1,1,26,0,0,1,0
"4774",1,0,"SCHID26_STID142",1,0,"SCHID26_STID153","SCHID26_STID140","SCHID26_STID149","SCHID26_STID144",NA,NA,NA,NA,NA,NA,8,0,1,26,1,1,1,0
"4775",0,0,"SCHID26_STID143",0,1,"SCHID26_STID152","SCHID26_STID156","SCHID26_STID148","SCHID26_STID157","SCHID26_STID147","SCHID26_STID164","SCHID26_STID186","SCHID26_STID188","SCHID26_STID168","SCHID26_STID202",8,0,1,26,0,1,1,0
"4776",0,0,"SCHID26_STID144",1,0,"SCHID26_STID150","SCHID26_STID165","SCHID26_STID139","SCHID26_STID159","SCHID26_STID141","SCHID26_STID155",NA,NA,NA,NA,8,0,1,26,1,1,1,1
"4777",0,1,"SCHID26_STID145",1,0,"SCHID26_STID144","SCHID26_STID165","SCHID26_STID200","SCHID26_STID206","SCHID26_STID176","SCHID26_STID207","SCHID26_STID150",NA,NA,NA,8,0,1,26,1,1,1,0
"4778",0,0,"SCHID26_STID146",0,1,"SCHID26_STID147","SCHID26_STID164","SCHID26_STID149","SCHID26_STID151","SCHID26_STID157","SCHID26_STID158","SCHID26_STID154","SCHID26_STID98",NA,NA,8,0,1,26,0,1,1,0
"4779",0,1,"SCHID26_STID147",0,1,"SCHID26_STID164","SCHID26_STID146","SCHID26_STID157","SCHID26_STID158","SCHID26_STID176","SCHID26_STID156","SCHID26_STID152","SCHID26_STID143","SCHID26_STID148","SCHID26_STID186",8,0,1,26,0,0,1,0
"4780",0,0,"SCHID26_STID148",0,0,"SCHID26_STID152","SCHID26_STID143","SCHID26_STID156","SCHID26_STID158","SCHID26_STID157","SCHID26_STID147","SCHID26_STID168","SCHID26_STID186","SCHID26_STID154",NA,8,0,1,26,0,1,1,0
"4781",0,0,"SCHID26_STID149",1,0,"SCHID26_STID160","SCHID26_STID161","SCHID26_STID150","SCHID26_STID155","SCHID26_STID139","SCHID26_STID159",NA,NA,NA,NA,8,0,1,26,1,1,1,0
"4782",0,0,"SCHID26_STID150",0,0,"SCHID26_STID144","SCHID26_STID149","SCHID26_STID165","SCHID26_STID141","SCHID26_STID155","SCHID26_STID159","SCHID26_STID176","SCHID26_STID99","SCHID26_STID38","SCHID26_STID139",8,0,1,26,0,1,1,0
"4783",1,0,"SCHID26_STID151",1,1,"SCHID26_STID198","SCHID26_STID154","SCHID26_STID157","SCHID26_STID147","SCHID26_STID164","SCHID26_STID193","SCHID26_STID202","SCHID26_STID98","SCHID26_STID146",NA,8,0,1,26,1,1,1,0
"4784",0,0,"SCHID26_STID152",0,0,"SCHID26_STID143","SCHID26_STID156","SCHID26_STID148","SCHID26_STID186","SCHID26_STID188","SCHID26_STID202","SCHID26_STID168","SCHID26_STID175","SCHID26_STID147","SCHID26_STID176",8,0,1,26,0,1,1,0
"4785",1,NA,"SCHID26_STID153",1,1,"SCHID26_STID142","SCHID26_STID154","SCHID26_STID187","SCHID26_STID193","SCHID26_STID167","SCHID26_STID139","SCHID26_STID159",NA,NA,NA,8,0,1,26,1,1,1,1
"4786",0,1,"SCHID26_STID154",0,1,"SCHID26_STID147","SCHID26_STID146","SCHID26_STID151","SCHID26_STID157","SCHID26_STID158","SCHID26_STID164","SCHID26_STID98","SCHID26_STID175","SCHID26_STID188","SCHID26_STID202",8,0,1,26,0,1,0,1
"4787",0,1,"SCHID26_STID155",0,1,"SCHID26_STID165","SCHID26_STID141","SCHID26_STID102","SCHID26_STID149","SCHID26_STID150","SCHID26_STID139","SCHID26_STID144","SCHID26_STID159","SCHID26_STID163","SCHID26_STID160",8,1,1,26,0,1,1,0
"4788",0,NA,"SCHID26_STID156",0,0,"SCHID26_STID143","SCHID26_STID152","SCHID26_STID148","SCHID26_STID202","SCHID26_STID147","SCHID26_STID186","SCHID26_STID168","SCHID26_STID188","SCHID26_STID175","SCHID26_STID193",8,0,1,26,0,1,1,0
"4789",0,0,"SCHID26_STID157",0,1,"SCHID26_STID98","SCHID26_STID164","SCHID26_STID147","SCHID26_STID158","SCHID26_STID154","SCHID26_STID146","SCHID26_STID151","SCHID26_STID175",NA,NA,8,0,1,26,0,1,1,0
"4790",0,1,"SCHID26_STID158",0,1,"SCHID26_STID157","SCHID26_STID151","SCHID26_STID147","SCHID26_STID154","SCHID26_STID148","SCHID26_STID164","SCHID26_STID195","SCHID26_STID192","SCHID26_STID175","SCHID26_STID152",8,0,1,26,0,1,1,1
"4791",1,1,"SCHID26_STID159",1,1,"SCHID26_STID139","SCHID26_STID144","SCHID26_STID165","SCHID26_STID141","SCHID26_STID150","SCHID26_STID155","SCHID26_STID153",NA,NA,NA,8,0,1,26,1,1,1,0
"4792",0,1,"SCHID26_STID160",0,1,"SCHID26_STID149","SCHID26_STID161","SCHID26_STID180","SCHID26_STID176","SCHID26_STID205","SCHID26_STID206","SCHID26_STID157",NA,NA,NA,8,0,1,26,0,1,1,0
"4793",0,0,"SCHID26_STID161",1,0,"SCHID26_STID160","SCHID26_STID149","SCHID26_STID139",NA,NA,NA,NA,NA,NA,NA,8,0,1,26,1,1,1,0
"4794",0,1,"SCHID26_STID163",0,1,"SCHID26_STID155","SCHID26_STID165","SCHID26_STID141","SCHID26_STID139","SCHID26_STID159","SCHID26_STID149","SCHID26_STID146","SCHID26_STID150",NA,NA,8,0,1,26,0,1,1,1
"4795",0,0,"SCHID26_STID164",0,1,"SCHID26_STID147","SCHID26_STID157","SCHID26_STID146","SCHID26_STID143","SCHID26_STID149","SCHID26_STID151","SCHID26_STID154","SCHID26_STID98","SCHID26_STID190","SCHID26_STID193",8,0,1,26,0,0,1,0
"4796",0,0,"SCHID26_STID165",0,0,"SCHID26_STID141","SCHID26_STID144","SCHID26_STID150","SCHID26_STID139","SCHID26_STID159","SCHID26_STID155","SCHID26_STID163",NA,NA,NA,8,0,1,26,0,1,1,0
"4797",0,NA,"SCHID26_STID167",0,1,"SCHID26_STID168","SCHID26_STID192","SCHID26_STID193","SCHID26_STID206","SCHID26_STID186","SCHID26_STID190","SCHID26_STID195","SCHID26_STID175","SCHID26_STID179","SCHID26_STID180",8,1,0,26,0,0,0,0
"4798",0,0,"SCHID26_STID168",0,1,"SCHID26_STID109","SCHID26_STID191","SCHID26_STID152","SCHID26_STID175","SCHID26_STID192","SCHID26_STID180","SCHID26_STID148","SCHID26_STID167","SCHID26_STID195","SCHID26_STID186",8,0,0,26,0,1,1,0
"4799",0,0,"SCHID26_STID169",0,0,"SCHID26_STID192","SCHID26_STID186","SCHID26_STID188","SCHID26_STID167","SCHID26_STID206","SCHID26_STID202","SCHID26_STID195","SCHID26_STID175","SCHID26_STID193","SCHID26_STID171",8,0,0,26,0,0,1,0
"4800",0,0,"SCHID26_STID170",0,1,"SCHID26_STID201","SCHID26_STID179","SCHID26_STID165","SCHID26_STID198","SCHID26_STID200",NA,NA,NA,NA,NA,8,0,0,26,0,1,1,0
"4801",0,0,"SCHID26_STID171",0,1,"SCHID26_STID204","SCHID26_STID189","SCHID26_STID172","SCHID26_STID177",NA,NA,NA,NA,NA,NA,8,0,0,26,0,1,1,0
"4802",0,0,"SCHID26_STID172",0,0,"SCHID26_STID189","SCHID26_STID186","SCHID26_STID178","SCHID26_STID180","SCHID26_STID205","SCHID26_STID193","SCHID26_STID204","SCHID26_STID175","SCHID26_STID177","SCHID26_STID148",8,0,0,26,0,1,1,0
"4803",1,NA,"SCHID26_STID173",1,1,"SCHID26_STID166","SCHID26_STID207","SCHID26_STID200","SCHID26_STID124","SCHID26_STID148",NA,NA,NA,NA,NA,8,0,0,26,1,0,0,0
"4804",0,NA,"SCHID26_STID174",0,1,"SCHID26_STID206","SCHID26_STID192","SCHID26_STID193","SCHID26_STID205","SCHID26_STID167","SCHID26_STID185","SCHID26_STID168","SCHID26_STID190","SCHID26_STID186","SCHID26_STID188",8,0,0,26,0,NA,1,1
"4805",0,0,"SCHID26_STID175",0,1,"SCHID26_STID188","SCHID26_STID178","SCHID26_STID185","SCHID26_STID190","SCHID26_STID206","SCHID26_STID180","SCHID26_STID195","SCHID26_STID202","SCHID26_STID192","SCHID26_STID168",8,NA,0,26,0,NA,1,NA
"4806",0,0,"SCHID26_STID177",0,1,"SCHID26_STID172","SCHID26_STID189","SCHID26_STID204","SCHID26_STID181","SCHID26_STID166","SCHID26_STID196","SCHID26_STID200","SCHID26_STID193","SCHID26_STID169","SCHID26_STID176",8,0,0,26,0,0,1,0
"4807",0,0,"SCHID26_STID179",0,0,"SCHID26_STID167","SCHID26_STID170","SCHID26_STID68","SCHID26_STID188","SCHID26_STID206","SCHID26_STID190","SCHID26_STID201","SCHID26_STID186","SCHID26_STID191","SCHID26_STID175",8,0,0,26,0,1,1,0
"4808",0,0,"SCHID26_STID180",0,1,"SCHID26_STID195","SCHID26_STID192","SCHID26_STID178","SCHID26_STID197","SCHID26_STID168","SCHID26_STID175","SCHID26_STID186","SCHID26_STID148","SCHID26_STID160","SCHID26_STID172",8,0,0,26,0,1,1,0
"4809",0,0,"SCHID26_STID181",1,1,"SCHID26_STID177","SCHID26_STID164","SCHID26_STID166","SCHID26_STID189","SCHID26_STID204","SCHID26_STID172","SCHID26_STID198","SCHID26_STID192","SCHID26_STID154","SCHID26_STID202",8,0,0,26,4,1,1,0
"4810",0,0,"SCHID26_STID182",0,0,"SCHID26_STID204","SCHID26_STID172","SCHID26_STID178","SCHID26_STID201","SCHID26_STID205",NA,NA,NA,NA,NA,8,0,0,26,0,1,1,0
"4811",0,0,"SCHID26_STID185",0,0,"SCHID26_STID206","SCHID26_STID197","SCHID26_STID186","SCHID26_STID190","SCHID26_STID178","SCHID26_STID188","SCHID26_STID180","SCHID26_STID204","SCHID26_STID202","SCHID26_STID175",8,0,0,26,0,1,0,1
"4812",0,0,"SCHID26_STID186",0,0,"SCHID26_STID175","SCHID26_STID193","SCHID26_STID152","SCHID26_STID143","SCHID26_STID148","SCHID26_STID172","SCHID26_STID178","SCHID26_STID190","SCHID26_STID206","SCHID26_STID188",8,0,0,26,0,1,1,0
"4813",0,NA,"SCHID26_STID187",0,1,"SCHID26_STID206","SCHID26_STID195","SCHID26_STID192","SCHID26_STID174","SCHID26_STID197",NA,NA,NA,NA,NA,8,0,0,26,0,1,1,1
"4814",0,NA,"SCHID26_STID188",1,1,"SCHID26_STID175","SCHID26_STID202","SCHID26_STID190","SCHID26_STID186","SCHID26_STID178","SCHID26_STID109","SCHID26_STID114","SCHID26_STID100","SCHID26_STID75","SCHID26_STID70",8,0,0,26,4,1,1,0
"4815",0,NA,"SCHID26_STID190",0,1,"SCHID26_STID206","SCHID26_STID185","SCHID26_STID174","SCHID26_STID186","SCHID26_STID109",NA,NA,NA,NA,NA,8,0,0,26,0,1,0,1
"4816",0,1,"SCHID26_STID192",0,1,"SCHID26_STID195","SCHID26_STID197","SCHID26_STID180","SCHID26_STID186","SCHID26_STID188","SCHID26_STID168","SCHID26_STID167","SCHID26_STID158","SCHID26_STID206","SCHID26_STID202",8,1,0,26,0,1,1,0
"4817",0,NA,"SCHID26_STID193",0,0,"SCHID26_STID197","SCHID26_STID186","SCHID26_STID188","SCHID26_STID206","SCHID26_STID192","SCHID26_STID178","SCHID26_STID147","SCHID26_STID164","SCHID26_STID143","SCHID26_STID151",8,0,0,26,0,1,1,0
"4818",0,1,"SCHID26_STID194",0,1,"SCHID26_STID199","SCHID26_STID178","SCHID26_STID167","SCHID26_STID186","SCHID26_STID147","SCHID26_STID164","SCHID26_STID154","SCHID26_STID146","SCHID26_STID151","SCHID26_STID140",8,0,0,26,0,1,1,0
"4819",0,NA,"SCHID26_STID195",0,1,"SCHID26_STID180","SCHID26_STID191","SCHID26_STID175","SCHID26_STID167",NA,"SCHID26_STID158","SCHID26_STID186","SCHID26_STID196","SCHID26_STID192","SCHID26_STID168",8,0,0,26,0,1,1,0
"4820",0,0,"SCHID26_STID196",0,0,"SCHID26_STID195","SCHID26_STID180","SCHID26_STID205","SCHID26_STID182","SCHID26_STID172","SCHID26_STID200","SCHID26_STID166",NA,NA,NA,8,0,1,26,0,1,0,0
"4821",0,0,"SCHID26_STID197",0,1,"SCHID26_STID178","SCHID26_STID180","SCHID26_STID188","SCHID26_STID192","SCHID26_STID193","SCHID26_STID185","SCHID26_STID190","SCHID26_STID145","SCHID26_STID202","SCHID26_STID206",8,0,0,26,0,1,NA,0
"4822",0,0,"SCHID26_STID198",0,0,"SCHID26_STID200","SCHID26_STID199","SCHID26_STID180","SCHID26_STID124","SCHID26_STID145","SCHID26_STID201","SCHID26_STID196",NA,NA,NA,8,0,0,26,0,1,1,0
"4823",1,0,"SCHID26_STID199",1,0,"SCHID26_STID198","SCHID26_STID194","SCHID26_STID200","SCHID26_STID179","SCHID26_STID201","SCHID26_STID201",NA,NA,NA,NA,8,0,0,26,4,0,0,0
"4824",0,0,"SCHID26_STID200",0,1,"SCHID26_STID201","SCHID26_STID198","SCHID26_STID145","SCHID26_STID177","SCHID26_STID124",NA,NA,NA,NA,NA,8,0,0,26,0,1,1,0
"4825",0,1,"SCHID26_STID201",0,1,"SCHID26_STID124","SCHID26_STID200","SCHID26_STID198","SCHID26_STID182","SCHID26_STID194",NA,NA,NA,NA,NA,8,0,0,26,0,1,1,0
"4826",0,0,"SCHID26_STID202",0,1,"SCHID26_STID175","SCHID26_STID197","SCHID26_STID188","SCHID26_STID178","SCHID26_STID192","SCHID26_STID193","SCHID26_STID185","SCHID26_STID55","SCHID26_STID51","SCHID26_STID75",8,0,0,26,0,1,1,0
"4827",0,0,"SCHID26_STID204",1,1,"SCHID26_STID189","SCHID26_STID171","SCHID26_STID182","SCHID26_STID172","SCHID26_STID176",NA,NA,NA,NA,NA,8,0,0,26,1,1,0,0
"4828",0,1,"SCHID26_STID205",0,0,"SCHID26_STID172","SCHID26_STID174","SCHID26_STID206","SCHID26_STID196","SCHID26_STID180","SCHID26_STID195","SCHID26_STID185","SCHID26_STID152","SCHID26_STID153","SCHID26_STID160",8,0,0,26,0,1,1,0
"4829",0,0,"SCHID26_STID206",0,1,"SCHID26_STID190","SCHID26_STID186","SCHID26_STID185","SCHID26_STID174","SCHID26_STID188","SCHID26_STID109","SCHID26_STID121","SCHID26_STID205","SCHID26_STID175",NA,8,1,0,26,0,1,NA,0
"4830",1,1,"SCHID26_STID207",1,1,"SCHID26_STID200","SCHID26_STID124","SCHID26_STID173","SCHID26_STID166","SCHID26_STID194","SCHID26_STID145","SCHID26_STID174","SCHID26_STID167","SCHID26_STID129","SCHID26_STID153",8,0,0,26,4,0,1,0
"4831",0,1,"SCHID27_STID1",1,1,"SCHID27_STID24","SCHID27_STID11","SCHID27_STID14","SCHID27_STID8","SCHID27_STID43","SCHID27_STID37","SCHID27_STID44","SCHID27_STID54","SCHID27_STID15","SCHID27_STID16",5,1,1,27,4,0,0,0
"4832",0,1,"SCHID27_STID4",0,0,"SCHID27_STID14","SCHID27_STID77","SCHID27_STID20","SCHID27_STID18","SCHID27_STID22","SCHID27_STID143","SCHID27_STID149",NA,NA,NA,5,1,1,27,0,NA,1,1
"4833",0,0,"SCHID27_STID5",0,1,"SCHID27_STID10","SCHID27_STID9","SCHID27_STID--blank--",NA,NA,NA,NA,NA,NA,NA,5,0,1,27,0,0,0,1
"4834",0,NA,"SCHID27_STID6",0,1,"SCHID27_STID8","SCHID27_STID13","SCHID27_STID20","SCHID27_STID12","SCHID27_STID43","SCHID27_STID9","SCHID27_STID37","SCHID27_STID44","SCHID27_STID212","SCHID27_STID74",5,0,1,27,0,1,1,1
"4835",0,0,"SCHID27_STID7",0,1,"SCHID27_STID17","SCHID27_STID8","SCHID27_STID15",NA,NA,NA,NA,NA,NA,NA,5,0,1,27,0,0,1,1
"4836",0,1,"SCHID27_STID8",0,0,"SCHID27_STID15","SCHID27_STID7","SCHID27_STID61","SCHID27_STID1","SCHID27_STID6","SCHID27_STID13","SCHID27_STID43","SCHID27_STID44","SCHID27_STID37","SCHID27_STID28",5,0,1,27,0,1,1,1
"4837",0,1,"SCHID27_STID9",0,1,"SCHID27_STID73","SCHID27_STID81","SCHID27_STID6","SCHID27_STID1","SCHID27_STID5","SCHID27_STID8","SCHID27_STID15","SCHID27_STID10","SCHID27_STID48",NA,5,NA,1,27,0,NA,1,NA
"4838",1,1,"SCHID27_STID11",1,1,"SCHID27_STID1","SCHID27_STID24","SCHID27_STID14","SCHID27_STID16","SCHID27_STID20","SCHID27_STID25","SCHID27_STID43","SCHID27_STID48","SCHID27_STID55","SCHID27_STID61",5,0,1,27,4,0,1,0
"4839",0,1,"SCHID27_STID12",0,1,"SCHID27_STID234","SCHID27_STID70","SCHID27_STID13","SCHID27_STID11","SCHID27_STID44","SCHID27_STID47","SCHID27_STID37","SCHID27_STID48","SCHID27_STID28","SCHID27_STID20",5,0,1,27,0,NA,1,0
"4840",0,1,"SCHID27_STID13",0,1,"SCHID27_STID21","SCHID27_STID7","SCHID27_STID8","SCHID27_STID6","SCHID27_STID17","SCHID27_STID86","SCHID27_STID22","SCHID27_STID74","SCHID27_STID20","SCHID27_STID25",5,0,1,27,0,1,1,0
"4841",0,NA,"SCHID27_STID14",0,1,"SCHID27_STID24","SCHID27_STID1","SCHID27_STID11","SCHID27_STID4","SCHID27_STID18","SCHID27_STID17","SCHID27_STID77","SCHID27_STID25",NA,NA,5,0,1,27,0,1,1,0
"4842",0,1,"SCHID27_STID15",0,1,"SCHID27_STID229","SCHID27_STID8","SCHID27_STID7","SCHID27_STID16","SCHID27_STID43","SCHID27_STID47","SCHID27_STID28","SCHID27_STID48","SCHID27_STID20","SCHID27_STID17",5,0,1,27,0,0,1,0
"4843",0,1,"SCHID27_STID16",0,1,"SCHID27_STID1","SCHID27_STID11","SCHID27_STID7","SCHID27_STID15","SCHID27_STID48","SCHID27_STID28","SCHID27_STID200","SCHID27_STID128","SCHID27_STID134","SCHID27_STID130",5,1,1,27,0,0,1,1
"4844",0,1,"SCHID27_STID17",0,0,"SCHID27_STID25","SCHID27_STID11","SCHID27_STID8",NA,NA,NA,NA,NA,NA,NA,5,0,1,27,0,0,1,0
"4845",0,1,"SCHID27_STID18",1,0,"SCHID27_STID20","SCHID27_STID22","SCHID27_STID14","SCHID27_STID4",NA,NA,NA,NA,NA,NA,5,0,1,27,4,0,1,0
"4846",0,1,"SCHID27_STID19",0,1,"SCHID27_STID13","SCHID27_STID15","SCHID27_STID8","SCHID27_STID16","SCHID27_STID20","SCHID27_STID22","SCHID27_STID24","SCHID27_STID25","SCHID27_STID26","SCHID27_STID18",5,0,1,27,0,NA,1,0
"4847",0,1,"SCHID27_STID20",0,1,"SCHID27_STID6","SCHID27_STID8","SCHID27_STID22","SCHID27_STID11","SCHID27_STID1","SCHID27_STID4","SCHID27_STID14","SCHID27_STID16","SCHID27_STID18","SCHID27_STID74",5,0,1,27,0,0,0,0
"4848",0,1,"SCHID27_STID22",0,0,"SCHID27_STID86","SCHID27_STID13","SCHID27_STID20","SCHID27_STID4","SCHID27_STID18","SCHID27_STID89",NA,NA,"SCHID27_STID3","SCHID27_STID21",5,0,1,27,0,0,1,0
"4849",0,NA,"SCHID27_STID23",0,1,"SCHID27_STID87","SCHID27_STID26","SCHID27_STID13","SCHID27_STID12","SCHID27_STID61","SCHID27_STID39","SCHID27_STID59","SCHID27_STID49","SCHID27_STID60","SCHID27_STID77",5,0,1,27,0,1,1,0
"4850",1,1,"SCHID27_STID24",1,1,"SCHID27_STID11","SCHID27_STID1","SCHID27_STID14","SCHID27_STID7","SCHID27_STID17","SCHID27_STID25",NA,NA,NA,NA,5,0,1,27,4,1,1,0
"4851",0,NA,"SCHID27_STID25",0,0,"SCHID27_STID24","SCHID27_STID6","SCHID27_STID11","SCHID27_STID15","SCHID27_STID20","SCHID27_STID16","SCHID27_STID8","SCHID27_STID61","SCHID27_STID43","SCHID27_STID1",5,0,1,27,0,1,0,0
"4852",0,NA,"SCHID27_STID26",0,1,"SCHID27_STID4","SCHID27_STID2","SCHID27_STID6","SCHID27_STID8","SCHID27_STID13","SCHID27_STID20","SCHID27_STID56","SCHID27_STID59","SCHID27_STID25","SCHID27_STID5",5,0,1,27,0,0,1,0
"4853",0,0,"SCHID27_STID27",0,1,"SCHID27_STID28","SCHID27_STID32","SCHID27_STID61","SCHID27_STID55","SCHID27_STID56","SCHID27_STID43","SCHID27_STID44","SCHID27_STID37","SCHID27_STID47","SCHID27_STID30",5,0,0,27,0,0,1,1
"4854",0,1,"SCHID27_STID28",0,0,"SCHID27_STID200","SCHID27_STID37","SCHID27_STID44","SCHID27_STID1","SCHID27_STID32","SCHID27_STID43","SCHID27_STID52","SCHID27_STID58","SCHID27_STID8","SCHID27_STID15",5,0,0,27,0,1,1,0
"4855",0,1,"SCHID27_STID29",0,1,"SCHID27_STID44","SCHID27_STID37","SCHID27_STID43","SCHID27_STID47","SCHID27_STID28","SCHID27_STID52","SCHID27_STID1","SCHID27_STID12","SCHID27_STID56","SCHID27_STID54",5,0,0,27,0,1,0,0
"4856",0,1,"SCHID27_STID30",0,1,"SCHID27_STID43","SCHID27_STID37","SCHID27_STID44","SCHID27_STID47","SCHID27_STID11","SCHID27_STID28","SCHID27_STID15","SCHID27_STID18","SCHID27_STID7","SCHID27_STID111",5,0,0,27,0,0,0,1
"4857",0,1,"SCHID27_STID31",0,0,"SCHID27_STID30","SCHID27_STID29","SCHID27_STID49","SCHID27_STID52",NA,NA,NA,NA,NA,NA,5,0,0,27,0,0,0,0
"4858",1,1,"SCHID27_STID32",1,1,"SCHID27_STID42","SCHID27_STID44","SCHID27_STID37","SCHID27_STID38","SCHID27_STID61","SCHID27_STID47","SCHID27_STID48",NA,NA,NA,5,0,0,27,4,NA,1,0
"4859",0,1,"SCHID27_STID33",0,1,"SCHID27_STID38","SCHID27_STID43","SCHID27_STID47","SCHID27_STID40","SCHID27_STID50","SCHID27_STID60","SCHID27_STID55","SCHID27_STID48","SCHID27_STID28","SCHID27_STID54",5,0,0,27,0,1,1,0
"4860",0,0,"SCHID27_STID34",0,1,"SCHID27_STID48","SCHID27_STID43","SCHID27_STID--blank--",NA,NA,NA,NA,NA,NA,NA,5,0,0,27,0,1,1,0
"4861",0,1,"SCHID27_STID35",0,0,"SCHID27_STID--blank--","SCHID27_STID--blank--","SCHID27_STID--blank--",NA,NA,NA,NA,NA,NA,NA,5,0,0,27,0,0,1,0
"4862",1,1,"SCHID27_STID37",1,1,"SCHID27_STID29","SCHID27_STID28","SCHID27_STID43","SCHID27_STID44","SCHID27_STID47","SCHID27_STID56","SCHID27_STID61","SCHID27_STID3",NA,NA,5,0,0,27,4,0,0,0
"4863",0,1,"SCHID27_STID38",0,1,"SCHID27_STID43","SCHID27_STID224","SCHID27_STID--blank--",NA,NA,NA,NA,NA,NA,NA,5,0,0,27,0,0,1,0
